row_id,year,month,mdate,sensor_id,sensor_name,pedestrain_counts,rank
512,2009,December,21,1,Bourke Street Mall (North),33264,3.0
513,2009,December,21,6,Flinders Street Station Underpass,29023,4.0
514,2009,December,21,3,Melbourne Central,26658,5.0
515,2009,December,21,5,Princes Bridge,24907,6.0
516,2009,December,21,16,Australia on Collins,23026,7.0
517,2009,December,21,13,Flagstaff Station,21438,8.0
518,2009,December,21,15,State Library,16136,9.0
519,2009,December,21,17,Collins Place (South),14347,10.0
520,2009,December,22,4,Town Hall (West),43680,1.0
521,2009,December,22,2,Bourke Street Mall (South),42772,2.0
522,2009,December,22,1,Bourke Street Mall (North),32839,3.0
523,2009,December,22,6,Flinders Street Station Underpass,29306,4.0
524,2009,December,22,3,Melbourne Central,27061,5.0
525,2009,December,22,16,Australia on Collins,23083,6.0
526,2009,December,22,5,Princes Bridge,22721,7.0
527,2009,December,22,13,Flagstaff Station,21553,8.0
528,2009,December,22,15,State Library,16391,9.0
529,2009,December,22,17,Collins Place (South),13642,10.0
530,2009,December,23,4,Town Hall (West),43355,1.0
531,2009,December,23,2,Bourke Street Mall (South),40892,2.0
532,2009,December,23,1,Bourke Street Mall (North),33944,3.0
533,2009,December,23,6,Flinders Street Station Underpass,27620,4.0
534,2009,December,23,3,Melbourne Central,26801,5.0
535,2009,December,23,5,Princes Bridge,21562,6.0
536,2009,December,23,16,Australia on Collins,21473,7.0
537,2009,December,23,13,Flagstaff Station,18550,8.0
538,2009,December,23,15,State Library,14607,9.0
539,2009,December,23,17,Collins Place (South),12217,10.0
540,2009,December,24,4,Town Hall (West),37310,1.0
541,2009,December,24,2,Bourke Street Mall (South),35615,2.0
542,2009,December,24,1,Bourke Street Mall (North),29082,3.0
543,2009,December,24,3,Melbourne Central,23639,4.0
544,2009,December,24,6,Flinders Street Station Underpass,21314,5.0
545,2009,December,24,16,Australia on Collins,16926,6.0
546,2009,December,24,5,Princes Bridge,15717,7.0
547,2009,December,24,13,Flagstaff Station,13168,8.0
548,2009,December,24,15,State Library,12675,9.0
549,2009,December,24,17,Collins Place (South),8311,10.0
550,2009,December,25,4,Town Hall (West),18626,1.0
551,2009,December,25,3,Melbourne Central,16307,2.0
552,2009,December,25,6,Flinders Street Station Underpass,14219,3.0
553,2009,December,25,5,Princes Bridge,13606,4.0
554,2009,December,25,1,Bourke Street Mall (North),10689,5.0
555,2009,December,25,14,Sandridge Bridge,7635,6.0
556,2009,December,25,2,Bourke Street Mall (South),7041,7.0
557,2009,December,25,15,State Library,5182,8.0
558,2009,December,25,12,New Quay,4320,9.0
559,2009,December,25,11,Waterfront City,2927,10.0
560,2009,December,26,2,Bourke Street Mall (South),58315,1.0
561,2009,December,26,4,Town Hall (West),49058,2.0
562,2009,December,26,1,Bourke Street Mall (North),46999,3.0
563,2009,December,26,3,Melbourne Central,35509,4.0
564,2009,December,26,15,State Library,20000,5.0
565,2009,December,26,6,Flinders Street Station Underpass,19869,6.0
566,2009,December,26,5,Princes Bridge,17894,7.0
567,2009,December,26,16,Australia on Collins,16838,8.0
568,2009,December,26,7,Birrarung Marr,11486,9.0
569,2009,December,26,14,Sandridge Bridge,8962,10.0
570,2009,December,27,4,Town Hall (West),33399,1.0
571,2009,December,27,2,Bourke Street Mall (South),29402,2.0
572,2009,December,27,1,Bourke Street Mall (North),24638,3.0
573,2009,December,27,3,Melbourne Central,23396,4.0
574,2009,December,27,5,Princes Bridge,21878,5.0
575,2009,December,27,6,Flinders Street Station Underpass,18989,6.0
576,2009,December,27,16,Australia on Collins,12335,7.0
577,2009,December,27,15,State Library,11371,8.0
578,2009,December,27,11,Waterfront City,10704,9.0
579,2009,December,27,7,Birrarung Marr,9405,10.0
580,2009,December,28,4,Town Hall (West),34954,1.0
581,2009,December,28,2,Bourke Street Mall (South),29459,2.0
582,2009,December,28,1,Bourke Street Mall (North),24597,3.0
583,2009,December,28,3,Melbourne Central,23573,4.0
584,2009,December,28,5,Princes Bridge,20804,5.0
585,2009,December,28,6,Flinders Street Station Underpass,19218,6.0
586,2009,December,28,16,Australia on Collins,13956,7.0
587,2009,December,28,15,State Library,11904,8.0
588,2009,December,28,7,Birrarung Marr,8759,9.0
589,2009,December,28,14,Sandridge Bridge,7824,10.0
590,2009,December,29,4,Town Hall (West),37399,1.0
591,2009,December,29,2,Bourke Street Mall (South),32517,2.0
592,2009,December,29,1,Bourke Street Mall (North),26607,3.0
593,2009,December,29,3,Melbourne Central,24638,4.0
594,2009,December,29,6,Flinders Street Station Underpass,23302,5.0
595,2009,December,29,5,Princes Bridge,21498,6.0
596,2009,December,29,16,Australia on Collins,18359,7.0
597,2009,December,29,15,State Library,13512,8.0
598,2009,December,29,13,Flagstaff Station,8852,9.0
599,2009,December,29,17,Collins Place (South),8115,10.0
600,2009,December,30,4,Town Hall (West),33824,1.0
601,2009,December,30,2,Bourke Street Mall (South),29064,2.0
602,2009,December,30,1,Bourke Street Mall (North),23811,3.0
603,2009,December,30,3,Melbourne Central,23270,4.0
604,2009,December,30,6,Flinders Street Station Underpass,20822,5.0
605,2009,December,30,5,Princes Bridge,19612,6.0
606,2009,December,30,16,Australia on Collins,16357,7.0
607,2009,December,30,15,State Library,10862,8.0
608,2009,December,30,13,Flagstaff Station,8631,9.0
609,2009,December,30,17,Collins Place (South),7679,10.0
610,2009,December,31,4,Town Hall (West),43042,1.0
611,2009,December,31,2,Bourke Street Mall (South),29241,2.0
612,2009,December,31,6,Flinders Street Station Underpass,27026,3.0
613,2009,December,31,3,Melbourne Central,25420,4.0
614,2009,December,31,5,Princes Bridge,21666,5.0
615,2009,December,31,1,Bourke Street Mall (North),21494,6.0
616,2009,December,31,7,Birrarung Marr,15778,7.0
617,2009,December,31,16,Australia on Collins,13879,8.0
618,2009,December,31,12,New Quay,12621,9.0
619,2009,December,31,15,State Library,12533,10.0
620,2009,July,1,4,Town Hall (West),36977,1.0
621,2009,July,1,2,Bourke Street Mall (South),28358,2.0
622,2009,July,1,6,Flinders Street Station Underpass,25152,3.0
623,2009,July,1,3,Melbourne Central,25015,4.0
624,2009,July,1,5,Princes Bridge,24709,5.0
625,2009,July,1,13,Flagstaff Station,23109,6.0
626,2009,July,1,1,Bourke Street Mall (North),20052,7.0
627,2009,July,1,16,Australia on Collins,17563,8.0
628,2009,July,1,15,State Library,15701,9.0
629,2009,July,1,17,Collins Place (South),13357,10.0
630,2009,July,2,4,Town Hall (West),33516,1.0
631,2009,July,2,2,Bourke Street Mall (South),28183,2.0
632,2009,July,2,6,Flinders Street Station Underpass,24810,3.0
633,2009,July,2,13,Flagstaff Station,23543,4.0
634,2009,July,2,3,Melbourne Central,23176,5.0
635,2009,July,2,5,Princes Bridge,22184,6.0
636,2009,July,2,1,Bourke Street Mall (North),20413,7.0
637,2009,July,2,16,Australia on Collins,18163,8.0
638,2009,July,2,15,State Library,14772,9.0
639,2009,July,2,17,Collins Place (South),13252,10.0
640,2009,July,3,4,Town Hall (West),41585,1.0
641,2009,July,3,2,Bourke Street Mall (South),35808,2.0
642,2009,July,3,3,Melbourne Central,28618,3.0
643,2009,July,3,6,Flinders Street Station Underpass,27531,4.0
644,2009,July,3,5,Princes Bridge,25872,5.0
645,2009,July,3,1,Bourke Street Mall (North),24996,6.0
646,2009,July,3,13,Flagstaff Station,22042,7.0
647,2009,July,3,16,Australia on Collins,20350,8.0
648,2009,July,3,15,State Library,17061,9.0
649,2009,July,3,17,Collins Place (South),13765,10.0
650,2009,July,4,4,Town Hall (West),37538,1.0
651,2009,July,4,2,Bourke Street Mall (South),27318,2.0
652,2009,July,4,3,Melbourne Central,25499,3.0
653,2009,July,4,5,Princes Bridge,23494,4.0
654,2009,July,4,1,Bourke Street Mall (North),19937,5.0
655,2009,July,4,6,Flinders Street Station Underpass,18294,6.0
656,2009,July,4,16,Australia on Collins,14127,7.0
657,2009,July,4,15,State Library,13750,8.0
658,2009,July,4,14,Sandridge Bridge,6924,9.0
659,2009,July,4,12,New Quay,5534,10.0
660,2009,July,5,4,Town Hall (West),33716,1.0
661,2009,July,5,2,Bourke Street Mall (South),21625,2.0
662,2009,July,5,5,Princes Bridge,21272,3.0
663,2009,July,5,3,Melbourne Central,20825,4.0
664,2009,July,5,6,Flinders Street Station Underpass,15698,5.0
665,2009,July,5,1,Bourke Street Mall (North),15595,6.0
666,2009,July,5,15,State Library,11630,7.0
667,2009,July,5,16,Australia on Collins,10188,8.0
668,2009,July,5,12,New Quay,8247,9.0
669,2009,July,5,14,Sandridge Bridge,5923,10.0
670,2009,July,6,4,Town Hall (West),34884,1.0
671,2009,July,6,2,Bourke Street Mall (South),27738,2.0
672,2009,July,6,6,Flinders Street Station Underpass,25878,3.0
673,2009,July,6,3,Melbourne Central,24052,4.0
674,2009,July,6,13,Flagstaff Station,22543,5.0
675,2009,July,6,5,Princes Bridge,21987,6.0
676,2009,July,6,1,Bourke Street Mall (North),19615,7.0
677,2009,July,6,16,Australia on Collins,18010,8.0
678,2009,July,6,15,State Library,15216,9.0
679,2009,July,6,17,Collins Place (South),12632,10.0
680,2009,July,7,4,Town Hall (West),35796,1.0
681,2009,July,7,6,Flinders Street Station Underpass,28397,2.0
682,2009,July,7,2,Bourke Street Mall (South),28119,3.0
683,2009,July,7,3,Melbourne Central,27106,4.0
684,2009,July,7,5,Princes Bridge,24497,5.0
685,2009,July,7,13,Flagstaff Station,23328,6.0
686,2009,July,7,1,Bourke Street Mall (North),20989,7.0
687,2009,July,7,15,State Library,18169,8.0
688,2009,July,7,16,Australia on Collins,17546,9.0
689,2009,July,7,17,Collins Place (South),13215,10.0
690,2009,July,8,4,Town Hall (West),37432,1.0
691,2009,July,8,5,Princes Bridge,29668,2.0
692,2009,July,8,2,Bourke Street Mall (South),29507,3.0
693,2009,July,8,6,Flinders Street Station Underpass,28747,4.0
694,2009,July,8,3,Melbourne Central,27420,5.0
695,2009,July,8,13,Flagstaff Station,22737,6.0
696,2009,July,8,1,Bourke Street Mall (North),21918,7.0
697,2009,July,8,16,Australia on Collins,19124,8.0
698,2009,July,8,15,State Library,17836,9.0
699,2009,July,8,17,Collins Place (South),13565,10.0
700,2009,July,9,4,Town Hall (West),38765,1.0
701,2009,July,9,2,Bourke Street Mall (South),32322,2.0
702,2009,July,9,6,Flinders Street Station Underpass,29535,3.0
703,2009,July,9,3,Melbourne Central,28785,4.0
704,2009,July,9,5,Princes Bridge,26890,5.0
705,2009,July,9,1,Bourke Street Mall (North),23314,6.0
706,2009,July,9,13,Flagstaff Station,22954,7.0
707,2009,July,9,16,Australia on Collins,20322,8.0
708,2009,July,9,15,State Library,17764,9.0
709,2009,July,9,17,Collins Place (South),13413,10.0
710,2009,July,10,4,Town Hall (West),43808,1.0
711,2009,July,10,2,Bourke Street Mall (South),37603,2.0
712,2009,July,10,3,Melbourne Central,31445,3.0
713,2009,July,10,6,Flinders Street Station Underpass,29640,4.0
714,2009,July,10,5,Princes Bridge,29277,5.0
715,2009,July,10,1,Bourke Street Mall (North),27241,6.0
716,2009,July,10,16,Australia on Collins,21941,7.0
717,2009,July,10,13,Flagstaff Station,21551,8.0
718,2009,July,10,15,State Library,19101,9.0
719,2009,July,10,17,Collins Place (South),13286,10.0
720,2009,July,11,4,Town Hall (West),32571,1.0
721,2009,July,11,2,Bourke Street Mall (South),26002,2.0
722,2009,July,11,3,Melbourne Central,23355,3.0
723,2009,July,11,5,Princes Bridge,21777,4.0
724,2009,July,11,1,Bourke Street Mall (North),17360,5.0
725,2009,July,11,6,Flinders Street Station Underpass,16197,6.0
726,2009,July,11,16,Australia on Collins,13083,7.0
727,2009,July,11,15,State Library,11787,8.0
728,2009,July,11,14,Sandridge Bridge,6213,9.0
729,2009,July,11,17,Collins Place (South),3546,10.0
730,2009,July,12,4,Town Hall (West),28583,1.0
731,2009,July,12,5,Princes Bridge,23116,2.0
732,2009,July,12,3,Melbourne Central,22095,3.0
733,2009,July,12,2,Bourke Street Mall (South),20907,4.0
734,2009,July,12,6,Flinders Street Station Underpass,15449,5.0
735,2009,July,12,1,Bourke Street Mall (North),15257,6.0
736,2009,July,12,15,State Library,12670,7.0
737,2009,July,12,16,Australia on Collins,10201,8.0
738,2009,July,12,14,Sandridge Bridge,6422,9.0
739,2009,July,12,12,New Quay,5502,10.0
740,2009,July,13,4,Town Hall (West),30672,1.0
741,2009,July,13,2,Bourke Street Mall (South),25115,2.0
742,2009,July,13,13,Flagstaff Station,24927,3.0
743,2009,July,13,6,Flinders Street Station Underpass,24009,4.0
744,2009,July,13,3,Melbourne Central,22091,5.0
745,2009,July,13,5,Princes Bridge,19414,6.0
746,2009,July,13,1,Bourke Street Mall (North),17712,7.0
747,2009,July,13,16,Australia on Collins,16813,8.0
748,2009,July,13,15,State Library,15021,9.0
749,2009,July,13,17,Collins Place (South),13073,10.0
750,2009,July,14,4,Town Hall (West),32214,1.0
751,2009,July,14,13,Flagstaff Station,25546,2.0
752,2009,July,14,2,Bourke Street Mall (South),25168,3.0
753,2009,July,14,6,Flinders Street Station Underpass,25141,4.0
754,2009,July,14,3,Melbourne Central,24680,5.0
755,2009,July,14,5,Princes Bridge,20412,6.0
756,2009,July,14,1,Bourke Street Mall (North),18253,7.0
757,2009,July,14,16,Australia on Collins,18044,8.0
758,2009,July,14,15,State Library,15833,9.0
759,2009,July,14,17,Collins Place (South),13420,10.0
760,2009,July,15,4,Town Hall (West),34705,1.0
761,2009,July,15,2,Bourke Street Mall (South),27093,2.0
762,2009,July,15,6,Flinders Street Station Underpass,26707,3.0
763,2009,July,15,3,Melbourne Central,25783,4.0
764,2009,July,15,5,Princes Bridge,25117,5.0
765,2009,July,15,13,Flagstaff Station,24735,6.0
766,2009,July,15,1,Bourke Street Mall (North),19661,7.0
767,2009,July,15,16,Australia on Collins,18709,8.0
768,2009,July,15,15,State Library,17042,9.0
769,2009,July,15,17,Collins Place (South),13956,10.0
770,2009,July,16,4,Town Hall (West),36096,1.0
771,2009,July,16,2,Bourke Street Mall (South),28601,2.0
772,2009,July,16,3,Melbourne Central,27912,3.0
773,2009,July,16,6,Flinders Street Station Underpass,26924,4.0
774,2009,July,16,5,Princes Bridge,25732,5.0
775,2009,July,16,13,Flagstaff Station,23678,6.0
776,2009,July,16,1,Bourke Street Mall (North),20505,7.0
777,2009,July,16,16,Australia on Collins,20079,8.0
778,2009,July,16,15,State Library,18659,9.0
779,2009,July,16,17,Collins Place (South),14319,10.0
780,2009,July,17,4,Town Hall (West),41327,1.0
781,2009,July,17,2,Bourke Street Mall (South),35388,2.0
782,2009,July,17,3,Melbourne Central,32348,3.0
783,2009,July,17,6,Flinders Street Station Underpass,29554,4.0
784,2009,July,17,5,Princes Bridge,27032,5.0
785,2009,July,17,1,Bourke Street Mall (North),26137,6.0
786,2009,July,17,13,Flagstaff Station,23243,7.0
787,2009,July,17,16,Australia on Collins,22020,8.0
788,2009,July,17,15,State Library,20623,9.0
789,2009,July,17,17,Collins Place (South),14002,10.0
790,2009,July,18,4,Town Hall (West),35397,1.0
791,2009,July,18,3,Melbourne Central,28726,2.0
792,2009,July,18,2,Bourke Street Mall (South),27593,3.0
793,2009,July,18,5,Princes Bridge,23822,4.0
794,2009,July,18,1,Bourke Street Mall (North),19542,5.0
795,2009,July,18,6,Flinders Street Station Underpass,18447,6.0
796,2009,July,18,15,State Library,15108,7.0
797,2009,July,18,16,Australia on Collins,14212,8.0
798,2009,July,18,14,Sandridge Bridge,7249,9.0
799,2009,July,18,12,New Quay,5376,10.0
800,2009,July,19,4,Town Hall (West),36860,1.0
801,2009,July,19,5,Princes Bridge,24211,2.0
802,2009,July,19,3,Melbourne Central,24209,3.0
803,2009,July,19,2,Bourke Street Mall (South),23428,4.0
804,2009,July,19,6,Flinders Street Station Underpass,16407,5.0
805,2009,July,19,1,Bourke Street Mall (North),16096,6.0
806,2009,July,19,15,State Library,15359,7.0
807,2009,July,19,16,Australia on Collins,12965,8.0
808,2009,July,19,12,New Quay,7827,9.0
809,2009,July,19,11,Waterfront City,7470,10.0
810,2009,July,20,4,Town Hall (West),33179,1.0
811,2009,July,20,2,Bourke Street Mall (South),29016,2.0
812,2009,July,20,3,Melbourne Central,27549,3.0
813,2009,July,20,6,Flinders Street Station Underpass,25837,4.0
814,2009,July,20,13,Flagstaff Station,25139,5.0
815,2009,July,20,5,Princes Bridge,20709,6.0
816,2009,July,20,15,State Library,19431,7.0
817,2009,July,20,16,Australia on Collins,16716,8.0
818,2009,July,20,1,Bourke Street Mall (North),14644,9.0
819,2009,July,20,17,Collins Place (South),12899,10.0
820,2009,July,21,4,Town Hall (West),33195,1.0
821,2009,July,21,3,Melbourne Central,28463,2.0
822,2009,July,21,2,Bourke Street Mall (South),28454,3.0
823,2009,July,21,6,Flinders Street Station Underpass,25646,4.0
824,2009,July,21,13,Flagstaff Station,25293,5.0
825,2009,July,21,5,Princes Bridge,20506,6.0
826,2009,July,21,15,State Library,19693,7.0
827,2009,July,21,16,Australia on Collins,17220,8.0
828,2009,July,21,1,Bourke Street Mall (North),14520,9.0
829,2009,July,21,17,Collins Place (South),13517,10.0
830,2009,July,22,4,Town Hall (West),31896,1.0
831,2009,July,22,2,Bourke Street Mall (South),25855,2.0
832,2009,July,22,13,Flagstaff Station,25583,3.0
833,2009,July,22,6,Flinders Street Station Underpass,24778,4.0
834,2009,July,22,3,Melbourne Central,24107,5.0
835,2009,July,22,5,Princes Bridge,22194,6.0
836,2009,July,22,15,State Library,17391,7.0
837,2009,July,22,16,Australia on Collins,17116,8.0
838,2009,July,22,1,Bourke Street Mall (North),17045,9.0
839,2009,July,22,17,Collins Place (South),13750,10.0
840,2009,July,23,4,Town Hall (West),35664,1.0
841,2009,July,23,2,Bourke Street Mall (South),28354,2.0
842,2009,July,23,3,Melbourne Central,27478,3.0
843,2009,July,23,6,Flinders Street Station Underpass,26610,4.0
844,2009,July,23,13,Flagstaff Station,25278,5.0
845,2009,July,23,5,Princes Bridge,22649,6.0
846,2009,July,23,1,Bourke Street Mall (North),20385,7.0
847,2009,July,23,15,State Library,19424,8.0
848,2009,July,23,16,Australia on Collins,18259,9.0
849,2009,July,23,17,Collins Place (South),14182,10.0
850,2009,July,24,4,Town Hall (West),43217,1.0
851,2009,July,24,2,Bourke Street Mall (South),35728,2.0
852,2009,July,24,3,Melbourne Central,32614,3.0
853,2009,July,24,6,Flinders Street Station Underpass,30485,4.0
854,2009,July,24,5,Princes Bridge,28428,5.0
855,2009,July,24,1,Bourke Street Mall (North),26225,6.0
856,2009,July,24,13,Flagstaff Station,24033,7.0
857,2009,July,24,16,Australia on Collins,21919,8.0
858,2009,July,24,15,State Library,20530,9.0
859,2009,July,24,17,Collins Place (South),15007,10.0
860,2009,July,25,4,Town Hall (West),37693,1.0
861,2009,July,25,3,Melbourne Central,29330,2.0
862,2009,July,25,2,Bourke Street Mall (South),28950,3.0
863,2009,July,25,5,Princes Bridge,25762,4.0
